ZIP_Code,Restaurant_Name,Rating,Review_Count,Price_Level,Latitude,Longitude,Category,Neighborhood,Address,Price_Label,Rating_Category,Review_Volume,Restaurants_in_ZIP,ZIP_Avg_Rating,Restaurants_in_Neighborhood,Neighborhood_Avg_Rating,Market_Saturation_Index,Market_Opportunity
90012,Redbird,4.6,1725,3.0,34.050562,-118.244075,Point Of Interest,Downtown La,"114 E 2nd St, Los Angeles, CA 90012, USA",$$$,Excellent (4.5+),High Volume (1000+),2,4.35,20,4.43,0.408,High Value Target
90012,Badmaash Downtown La,4.1,1728,2.0,34.051103,-118.244857,Point Of Interest,Downtown La,"108 W 2nd St APT 104, Los Angeles, CA 90012, USA",$$,Very Good (4.0-4.4),High Volume (1000+),2,4.35,20,4.43,0.408,High Value Target
90071,Settecento Dtla,4.5,193,,34.051039,-118.255758,Point Of Interest,Downtown La,"700 W 5th St, Los Angeles, CA 90071, USA",Unknown,Excellent (4.5+),Low Volume (100-499),3,4.5,20,4.43,0.45,High Value Target
90013,The Factory Kitchen,4.5,1021,3.0,34.038983,-118.235878,Point Of Interest,Downtown La,"1300 Factory Pl, Los Angeles, CA 90013, USA",$$$,Excellent (4.5+),High Volume (1000+),5,4.4399999999999995,20,4.43,0.505,High Value Target
90013,Le Petit Paris,4.3,1008,3.0,34.048343,-118.248527,Night Club,Downtown La,"418 S Spring St, Los Angeles, CA 90013, USA",$$$,Very Good (4.0-4.4),High Volume (1000+),5,4.4399999999999995,20,4.43,0.505,High Value Target
90021,Bestia,4.6,3809,3.0,34.03368,-118.229236,Point Of Interest,Downtown La,"2121 E 7th Pl, Los Angeles, CA 90021, USA",$$$,Excellent (4.5+),High Volume (1000+),4,4.55,20,4.43,0.484,High Value Target
90017,District,4.3,531,2.0,34.048015,-118.258385,Bar,Downtown La,"Plaza Level in The Bloc, 700 W 7th St, Los Angeles, CA 90017, USA",$$,Very Good (4.0-4.4),Medium Volume (500-999),5,4.36,20,4.43,0.499,High Value Target
90015,Dama Fashion District - Downtown La Restaurant & Bar,4.6,757,2.0,34.035269,-118.253172,Steak House,Downtown La,"612 E 11th St, Los Angeles, CA 90015, USA",$$,Excellent (4.5+),Medium Volume (500-999),4,4.475,20,4.43,0.478,High Value Target
90017,Joyce,4.4,291,2.0,34.046269,-118.257165,Bar,Downtown La,"770 S Grand Ave A, Los Angeles, CA 90017, USA",$$,Very Good (4.0-4.4),Low Volume (100-499),5,4.36,20,4.43,0.499,High Value Target
90015,Fleming’S Prime Steakhouse & Wine Bar,4.5,1612,4.0,34.044847,-118.264471,Steak House,Downtown La,"800 W Olympic Blvd Suite A-135, Los Angeles, CA 90015, USA",$$$$,Excellent (4.5+),High Volume (1000+),4,4.475,20,4.43,0.478,High Value Target
90014,Poppy + Rose,4.3,1299,2.0,34.040681,-118.25008,Point Of Interest,Downtown La,"765 Wall St, Los Angeles, CA 90014, USA",$$,Very Good (4.0-4.4),High Volume (1000+),1,4.3,20,4.43,0.374,High Value Target
90015,Zinqué - Dtla,4.4,583,2.0,34.041555,-118.257114,Cafe,Downtown La,"939 S Broadway, Los Angeles, CA 90015, USA",$$,Very Good (4.0-4.4),Medium Volume (500-999),4,4.475,20,4.43,0.478,High Value Target
11671,Blaqhaus Noho,4.6,1821,2.0,34.187001,-118.386961,Bar,North Hollywood,"11671 Victory Blvd, North Hollywood, CA 91606, USA",$$,Excellent (4.5+),High Volume (1000+),1,4.6,20,4.475,0.398,High Value Target
91602,The Front Yard,4.4,2346,2.0,34.145374,-118.369778,Point Of Interest,North Hollywood,"4222 Vineland Ave, North Hollywood, CA 91602, USA",$$,Very Good (4.0-4.4),High Volume (1000+),2,4.45,20,4.475,0.416,High Value Target
10863,Viibz Restaurant & Bar,4.9,19,,34.16524,-118.367949,Sandwich Shop,North Hollywood,"10863 Magnolia Blvd, North Hollywood, CA 91601, USA",Unknown,Excellent (4.5+),Very Low Volume (<100),1,4.9,20,4.475,0.422,High Value Target
11136,Granville,4.3,221,2.0,34.164665,-118.373747,Point Of Interest,North Hollywood,"11136 Magnolia Blvd, North Hollywood, CA 91601, USA",$$,Very Good (4.0-4.4),Low Volume (100-499),1,4.3,20,4.475,0.374,High Value Target
10719,Humble Bird,4.8,231,2.0,34.172342,-118.364464,Point Of Interest,North Hollywood,"10719 Burbank Blvd, North Hollywood, CA 91601, USA",$$,Excellent (4.5+),Low Volume (100-499),1,4.8,20,4.475,0.414,High Value Target
13350,The Drunken Crab North Hollywood,4.5,1719,2.0,34.200819,-118.424287,Bar,North Hollywood,"13350 Sherman Way, North Hollywood, CA 91605, USA",$$,Excellent (4.5+),High Volume (1000+),1,4.5,20,4.475,0.39,High Value Target
91606,Le Reve Restaurant,4.7,17,,34.185014,-118.396274,Banquet Hall,North Hollywood,"6304 Laurel Canyon Blvd, North Hollywood, CA 91606, USA",Unknown,Excellent (4.5+),Very Low Volume (<100),2,4.65,20,4.475,0.432,High Value Target
91606,The Stand - American Classics Redefined,4.6,545,2.0,34.181128,-118.394383,Catering Service,North Hollywood,"6150 Laurel Canyon Blvd #140, North Hollywood, CA 91606, USA",$$,Excellent (4.5+),Medium Volume (500-999),2,4.65,20,4.475,0.432,High Value Target
11669,Salsa & Beer,4.5,6425,1.0,34.201456,-118.386924,Point Of Interest,North Hollywood,"11669 Sherman Way, North Hollywood, CA 91605, USA",$,Excellent (4.5+),High Volume (1000+),1,4.5,20,4.475,0.39,High Value Target
91602,Rustic Spoon - Toluca Lake,4.5,363,2.0,34.150144,-118.365456,Point Of Interest,North Hollywood,"4384 Lankershim Blvd, North Hollywood, CA 91602, USA",$$,Excellent (4.5+),Low Volume (100-499),2,4.45,20,4.475,0.416,High Value Target
11329,North Hollywood Diner,4.1,1391,1.0,34.165108,-118.378292,Diner,North Hollywood,"11329 Magnolia Blvd, North Hollywood, CA 91601, USA",$,Very Good (4.0-4.4),High Volume (1000+),1,4.1,20,4.475,0.358,High Value Target
10530,The Magnolia Grille,4.5,520,1.0,34.164583,-118.360594,Catering Service,North Hollywood,"10530 Magnolia Blvd, North Hollywood, CA 91601, USA",$,Excellent (4.5+),Medium Volume (500-999),1,4.5,20,4.475,0.39,High Value Target
91601,City Kitchen,4.1,391,2.0,34.165643,-118.375262,Coffee Shop,North Hollywood,"5225 Lankershim Blvd, North Hollywood, CA 91601, USA",$$,Very Good (4.0-4.4),Low Volume (100-499),3,4.3,20,4.475,0.434,High Value Target
12727,Gourmet City,4.2,388,1.0,34.202187,-118.411218,Point Of Interest,North Hollywood,"12727 Sherman Way A08, North Hollywood, CA 91605, USA",$,Very Good (4.0-4.4),Low Volume (100-499),1,4.2,20,4.475,0.366,High Value Target
11720,Firefly,4.5,1619,3.0,34.141336,-118.388447,Point Of Interest,North Hollywood,"11720 Ventura Blvd, Studio City, CA 91604, USA",$$$,Excellent (4.5+),High Volume (1000+),1,4.5,20,4.475,0.39,High Value Target
11108,Eat,4.5,1131,2.0,34.16468,-118.372801,Cafe,North Hollywood,"11108 Magnolia Blvd, North Hollywood, CA 91601, USA",$$,Excellent (4.5+),High Volume (1000+),1,4.5,20,4.475,0.39,High Value Target
91605,Cilantro Mexican Grill,4.5,1784,1.0,34.201834,-118.404875,Point Of Interest,North Hollywood,"7214 Whitsett Ave, North Hollywood, CA 91605, USA",$,Excellent (4.5+),High Volume (1000+),1,4.5,20,4.475,0.39,High Value Target
91601,The Memphis Grill,4.5,127,,34.175464,-118.381325,Point Of Interest,North Hollywood,"5759 Lankershim Blvd, North Hollywood, CA 91601, USA",Unknown,Excellent (4.5+),Low Volume (100-499),3,4.3,20,4.475,0.434,High Value Target
11118,Republic Of Pie,4.5,1267,2.0,34.164728,-118.373131,Cafe,North Hollywood,"11118 Magnolia Blvd, North Hollywood, CA 91601, USA",$$,Excellent (4.5+),High Volume (1000+),1,4.5,20,4.475,0.39,High Value Target
91601,Mofongos,4.3,1335,2.0,34.175454,-118.381217,Meal Takeaway,North Hollywood,"5757 Lankershim Blvd, North Hollywood, CA 91601, USA",$$,Very Good (4.0-4.4),High Volume (1000+),3,4.3,20,4.475,0.434,High Value Target
13714,Alessandro'S Pizza Italian Restaurant,4.5,59,2.0,34.200379,-118.432237,Meal Takeaway,Van Nuys,"13714 1/2 Sherman Way, Van Nuys, CA 91405, USA",$$,Excellent (4.5+),Very Low Volume (<100),1,4.5,20,4.55,0.39,High Value Target
14062,Yasu Guys,4.7,56,2.0,34.193621,-118.439523,Food,Van Nuys,"14062 Vanowen St, Van Nuys, CA 91405, USA",$$,Excellent (4.5+),Very Low Volume (<100),1,4.7,20,4.55,0.406,High Value Target
91401,Wanna Smash,4.4,175,2.0,34.185826,-118.448528,Food,Van Nuys,"6350 Van Nuys Blvd, Van Nuys, CA 91401, USA",$$,Very Good (4.0-4.4),Low Volume (100-499),2,4.300000000000001,20,4.55,0.404,High Value Target
91405,Ayce Gogi Van Nuys,4.4,1708,2.0,34.200051,-118.44791,Food,Van Nuys,"7128 Van Nuys Blvd, Van Nuys, CA 91405, USA",$$,Very Good (4.0-4.4),High Volume (1000+),5,4.54,20,4.55,0.513,High Value Target
14308,Garcia Bros Cafe,4.9,1373,2.0,34.186446,-118.444706,Food,Van Nuys,"14308 Victory Blvd, Van Nuys, CA 91401, USA",$$,Excellent (4.5+),High Volume (1000+),1,4.9,20,4.55,0.422,High Value Target
91401,Los Tres Hermanos Bar And Grill,4.2,781,2.0,34.184322,-118.449123,Bar And Grill,Van Nuys,"6269 Van Nuys Blvd, Van Nuys, CA 91401, USA",$$,Very Good (4.0-4.4),Medium Volume (500-999),2,4.300000000000001,20,4.55,0.404,High Value Target
91405,Mercado Buenos Aires,4.5,2761,2.0,34.20792,-118.465813,Steak House,Van Nuys,"7540 Sepulveda Blvd, Van Nuys, CA 91405, USA",$$,Excellent (4.5+),High Volume (1000+),5,4.54,20,4.55,0.513,High Value Target
91402,Corner Grille,4.7,459,1.0,34.221222,-118.468361,Food,Van Nuys,"8261 Sepulveda Blvd, Van Nuys, CA 91402, USA",$,Excellent (4.5+),Low Volume (100-499),1,4.7,20,4.55,0.406,High Value Target
91411,Phở 999,4.4,1309,1.0,34.187342,-118.466843,Food,Van Nuys,"6411 Sepulveda Blvd #1L, Van Nuys, CA 91411, USA",$,Very Good (4.0-4.4),High Volume (1000+),2,4.550000000000001,20,4.55,0.424,High Value Target
16900,Lulu'S Restaurant And Sports Bar,4.4,1180,2.0,34.220984,-118.501454,Food,Van Nuys,"16900 Roscoe Blvd, Van Nuys, CA 91406, USA",$$,Very Good (4.0-4.4),High Volume (1000+),1,4.4,20,4.55,0.382,High Value Target
16623,La Corona Bar And Grill,4.4,1609,2.0,34.2014,-118.495447,Food,Van Nuys,"16623 Sherman Way, Van Nuys, CA 91406, USA",$$,Very Good (4.0-4.4),High Volume (1000+),1,4.4,20,4.55,0.382,High Value Target
15232,Lido Pizza,4.6,1472,2.0,34.186374,-118.465193,Food,Van Nuys,"15232 Victory Blvd, Van Nuys, CA 91411, USA",$$,Excellent (4.5+),High Volume (1000+),1,4.6,20,4.55,0.398,High Value Target
91405,Ay Papa Que Rico,4.5,1323,2.0,34.204603,-118.44858,Food,Van Nuys,"7344 Van Nuys Blvd #1, Van Nuys, CA 91405, USA",$$,Excellent (4.5+),High Volume (1000+),5,4.54,20,4.55,0.513,High Value Target
14106,Bacari Sherman Oaks,4.5,431,2.0,34.149215,-118.440155,Event Venue,Van Nuys,"14106 Ventura Blvd Unit 117, Sherman Oaks, CA 91423, USA",$$,Excellent (4.5+),Low Volume (100-499),1,4.5,20,4.55,0.39,High Value Target
15355,Fresh Grill Mediterranean,4.5,462,1.0,34.201988,-118.467906,Food,Van Nuys,"15355 Sherman Way suite o, Van Nuys, CA 91406, USA",$,Excellent (4.5+),Low Volume (100-499),1,4.5,20,4.55,0.39,High Value Target
14110,Kobee Factory,4.8,322,1.0,34.179228,-118.440461,Food,Van Nuys,"14110 Oxnard St, Sherman Oaks, CA 91401, USA",$,Excellent (4.5+),Low Volume (100-499),1,4.8,20,4.55,0.414,High Value Target
91405,Costa Grande,4.6,710,1.0,34.200283,-118.467119,Food,Van Nuys,"7139 Sepulveda Blvd, Van Nuys, CA 91405, USA",$,Excellent (4.5+),Medium Volume (500-999),5,4.54,20,4.55,0.513,High Value Target
91405,Holdaak Fried Chicken,4.7,77,2.0,34.201523,-118.448977,Food,Van Nuys,"7207 Van Nuys Blvd, Van Nuys, CA 91405, USA",$$,Excellent (4.5+),Very Low Volume (<100),5,4.54,20,4.55,0.513,High Value Target
14909,Victory Caffe- Van Nuys,4.6,473,2.0,34.194282,-118.457916,Juice Shop,Van Nuys,"14909 Vanowen St, Van Nuys, CA 91405, USA",$$,Excellent (4.5+),Low Volume (100-499),1,4.6,20,4.55,0.398,High Value Target
91411,El Cocinero Restaurant,4.7,800,,34.184458,-118.466635,Food,Van Nuys,"6265 Sepulveda Blvd UNIT 12, Van Nuys, CA 91411, USA",Unknown,Excellent (4.5+),Medium Volume (500-999),2,4.550000000000001,20,4.55,0.424,High Value Target
14058,The Local Peasant - Sherman Oaks Restaurant And Bar,4.4,983,2.0,34.149137,-118.439196,Steak House,Sherman Oaks,"14058 Ventura Blvd, Sherman Oaks, CA 91423, USA",$$,Very Good (4.0-4.4),Medium Volume (500-999),1,4.4,19,4.347368421052632,0.382,High Value Target
15005,Tipsy Cow,4.3,1076,2.0,34.152982,-118.459856,Bar,Sherman Oaks,"15005 Ventura Blvd, Sherman Oaks, CA 91403, USA",$$,Very Good (4.0-4.4),High Volume (1000+),1,4.3,19,4.347368421052632,0.374,High Value Target
91423,Garden Cafe (Of Sherman Oaks),4.4,740,2.0,34.149586,-118.431732,Food,Sherman Oaks,"4351 Woodman Ave, Sherman Oaks, CA 91423, USA",$$,Very Good (4.0-4.4),Medium Volume (500-999),1,4.4,19,4.347368421052632,0.382,High Value Target
14910,Marmalade Cafe - Sherman Oaks,4.3,1346,2.0,34.152103,-118.457824,Food,Sherman Oaks,"14910 Ventura Blvd, Sherman Oaks, CA 91403, USA",$$,Very Good (4.0-4.4),High Volume (1000+),1,4.3,19,4.347368421052632,0.374,High Value Target
13359,Wood & Water,4.5,409,2.0,34.147124,-118.424425,Food,Sherman Oaks,"13359 Ventura Blvd, Sherman Oaks, CA 91423, USA",$$,Excellent (4.5+),Low Volume (100-499),1,4.5,19,4.347368421052632,0.39,High Value Target
14755,Anejo Cantina And Grill,4.2,1759,2.0,34.152117,-118.454959,Bar,Sherman Oaks,"14755 Ventura Blvd C, Sherman Oaks, CA 91403, USA",$$,Very Good (4.0-4.4),High Volume (1000+),1,4.2,19,4.347368421052632,0.366,High Value Target
14622,On The Thirty,4.3,789,2.0,34.151247,-118.452073,Bar,Sherman Oaks,"14622 Ventura Blvd #112, Sherman Oaks, CA 91403, USA",$$,Very Good (4.0-4.4),Medium Volume (500-999),1,4.3,19,4.347368421052632,0.374,High Value Target
14235,Osteria La Buca - Sherman Oaks,4.4,331,2.0,34.150198,-118.443264,Food Store,Sherman Oaks,"14235 Ventura Blvd, Sherman Oaks, CA 91423, USA",$$,Very Good (4.0-4.4),Low Volume (100-499),1,4.4,19,4.347368421052632,0.382,High Value Target
13705,Petit Trois Le Valley,4.3,954,3.0,34.1483,-118.4315,Food,Sherman Oaks,"13705 Ventura Blvd, Sherman Oaks, CA 91423, USA",$$$,Very Good (4.0-4.4),Medium Volume (500-999),1,4.3,19,4.347368421052632,0.374,High Value Target
13539,Boneyard Bistro,4.4,657,3.0,34.147808,-118.428395,Barbecue Area,Sherman Oaks,"13539 Ventura Blvd, Sherman Oaks, CA 91423, USA",$$$,Very Good (4.0-4.4),Medium Volume (500-999),1,4.4,19,4.347368421052632,0.382,High Value Target
14457,Gyu-Kaku Japanese Bbq,4.4,1117,2.0,34.151675,-118.448391,Bar And Grill,Sherman Oaks,"14457 Ventura Blvd, Sherman Oaks, CA 91423, USA",$$,Very Good (4.0-4.4),High Volume (1000+),1,4.4,19,4.347368421052632,0.382,High Value Target
91403,Mizlala Sherman Oaks,4.3,489,2.0,34.152237,-118.467007,Catering Service,Sherman Oaks,"4515 Sepulveda Blvd, Sherman Oaks, CA 91403, USA",$$,Very Good (4.0-4.4),Low Volume (100-499),3,4.366666666666667,19,4.347368421052632,0.439,High Value Target
14015,Casita,4.2,255,2.0,34.149408,-118.438048,Food,Sherman Oaks,"14015 Ventura Blvd, Sherman Oaks, CA 91423, USA",$$,Very Good (4.0-4.4),Low Volume (100-499),1,4.2,19,4.347368421052632,0.366,High Value Target
91403,Luna Grill Sherman Oaks,4.4,571,2.0,34.154815,-118.448319,Catering Service,Sherman Oaks,"4550 Van Nuys Blvd Suite A3, Sherman Oaks, CA 91403, USA",$$,Very Good (4.0-4.4),Medium Volume (500-999),3,4.366666666666667,19,4.347368421052632,0.439,High Value Target
14543,"Mardi Gras Tuesday ""A Taste Of New Orleans"" Sherman Oaks",4.5,523,2.0,34.151402,-118.450234,Food,Sherman Oaks,"14543 Ventura Blvd, Sherman Oaks, CA 91403, USA",$$,Excellent (4.5+),Medium Volume (500-999),1,4.5,19,4.347368421052632,0.39,High Value Target
91403,Blue Dog Beer Tavern,4.4,1179,2.0,34.151896,-118.466027,Dog Cafe,Sherman Oaks,"4524 Saugus Ave, Sherman Oaks, CA 91403, USA",$$,Very Good (4.0-4.4),High Volume (1000+),3,4.366666666666667,19,4.347368421052632,0.439,High Value Target
14612,Midici The Neapolitan Pizza Company,4.4,1827,2.0,34.151089,-118.451447,Wine Bar,Sherman Oaks,"14612 Ventura Blvd, Sherman Oaks, CA 91403, USA",$$,Very Good (4.0-4.4),High Volume (1000+),1,4.4,19,4.347368421052632,0.382,High Value Target
13824,Sweet Butter,4.2,933,2.0,34.14826,-118.433949,Catering Service,Sherman Oaks,"13824 Ventura Blvd, Sherman Oaks, CA 91423, USA",$$,Very Good (4.0-4.4),Medium Volume (500-999),1,4.2,19,4.347368421052632,0.366,High Value Target
14141,Islands,4.3,1003,2.0,34.150045,-118.441273,Bar And Grill,Sherman Oaks,"14141 Ventura Blvd Ste. 2, Sherman Oaks, CA 91423, USA",$$,Very Good (4.0-4.4),High Volume (1000+),1,4.3,19,4.347368421052632,0.374,High Value Target
12345,Granville,4.6,1798,2.0,34.143102,-118.40285,Food,Studio City,"12345 Ventura Blvd, Studio City, CA 91604, USA",$$,Excellent (4.5+),High Volume (1000+),2,4.5,17,4.523529411764706,0.42,High Value Target
12833,Uovo | Studio City,4.4,323,,34.145347,-118.412745,Food,Studio City,"12833 Ventura Blvd Unit 157, Studio City, CA 91604, USA",Unknown,Very Good (4.0-4.4),Low Volume (100-499),1,4.4,17,4.523529411764706,0.382,High Value Target
11935,Lala'S Argentine Grill - Studio City,4.5,1330,2.0,34.1434,-118.391714,Steak House,Studio City,"11935 Ventura Blvd, Studio City, CA 91604, USA",$$,Excellent (4.5+),High Volume (1000+),1,4.5,17,4.523529411764706,0.39,High Value Target
12747,Sofia'S Kitchen,5.0,23,,34.145805,-118.411137,Food,Studio City,"12747 1/2 Ventura Blvd, Studio City, CA 91604, USA",Unknown,Excellent (4.5+),Very Low Volume (<100),1,5.0,17,4.523529411764706,0.43,High Value Target
12650,The Six Social House,4.5,763,2.0,34.144146,-118.409041,Bar,Studio City,"12650 Ventura Blvd, Studio City, CA 91604, USA",$$,Excellent (4.5+),Medium Volume (500-999),1,4.5,17,4.523529411764706,0.39,High Value Target
11239,Jinya Ramen Bar - Studio City,4.6,2322,2.0,34.142123,-118.374636,Food,Studio City,"11239 Ventura Blvd, Studio City, CA 91604, USA",$$,Excellent (4.5+),High Volume (1000+),1,4.6,17,4.523529411764706,0.398,High Value Target
12345,The Village,4.4,350,2.0,34.143247,-118.402167,Bar,Studio City,"12345 Ventura Blvd, Studio City, CA 91604, USA",$$,Very Good (4.0-4.4),Low Volume (100-499),2,4.5,17,4.523529411764706,0.42,High Value Target
12048,Loqui,4.9,28,,34.143473,-118.394178,Food,Studio City,"12048 Ventura Blvd, Studio City, CA 91604, USA",Unknown,Excellent (4.5+),Very Low Volume (<100),1,4.9,17,4.523529411764706,0.422,High Value Target
11938,Laurel Tavern,4.5,938,2.0,34.142998,-118.392108,Pub,Studio City,"11938 Ventura Blvd, Studio City, CA 91604, USA",$$,Excellent (4.5+),Medium Volume (500-999),1,4.5,17,4.523529411764706,0.39,High Value Target
11334,Jon & Vinny'S Studio City,3.9,123,,34.150198,-118.378131,Wine Bar,Studio City,"11334 Moorpark St, Studio City, CA 91602, USA",Unknown,Good (3.5-3.9),Low Volume (100-499),1,3.9,17,4.523529411764706,0.342,Moderate Value Target
11915,Black Market Liquor Bar - Studio City Restaurant And Bar,4.5,793,2.0,34.143091,-118.391309,Wine Bar,Studio City,"11915 Ventura Blvd, Studio City, CA 91604, USA",$$,Excellent (4.5+),Medium Volume (500-999),1,4.5,17,4.523529411764706,0.39,High Value Target
91604,Vitello'S Restaurant,4.4,805,2.0,34.14886,-118.379289,Food,Studio City,"4349 Tujunga Ave, Studio City, CA 91604, USA",$$,Very Good (4.0-4.4),Medium Volume (500-999),2,4.5,17,4.523529411764706,0.42,High Value Target
13251,Terra E Mare Ristorante,4.4,116,3.0,34.146557,-118.421386,Steak House,Studio City,"13251 Ventura Blvd A, Studio City, CA 91604, USA",$$$,Very Good (4.0-4.4),Low Volume (100-499),1,4.4,17,4.523529411764706,0.382,High Value Target
11923,Argo Mediterranean Grill,4.8,60,2.0,34.143184,-118.391342,Food,Studio City,"11923 Ventura Blvd, Studio City, CA 91604, USA",$$,Excellent (4.5+),Very Low Volume (<100),1,4.8,17,4.523529411764706,0.414,High Value Target
91604,Aroma Coffee & Tea Co,4.6,2212,2.0,34.149477,-118.378808,Cafe,Studio City,"4360 Tujunga Ave #5, Studio City, CA 91604, USA",$$,Excellent (4.5+),High Volume (1000+),2,4.5,17,4.523529411764706,0.42,High Value Target
12446,Oybar,4.6,147,,34.150144,-118.404729,Bar,Studio City,"12446 Moorpark St, Studio City, CA 91604, USA",Unknown,Excellent (4.5+),Low Volume (100-499),1,4.6,17,4.523529411764706,0.398,High Value Target
12229,Olive & Grill,4.3,410,2.0,34.143516,-118.399469,Bar,Studio City,"12229 Ventura Blvd, Studio City, CA 91604, USA",$$,Very Good (4.0-4.4),Low Volume (100-499),1,4.3,17,4.523529411764706,0.374,High Value Target
17000,The Stand - American Classics Redefined,4.5,1164,2.0,34.159549,-118.503553,Catering Service,Encino,"17000 Ventura Blvd, Encino, CA 91316, USA",$$,Excellent (4.5+),High Volume (1000+),1,4.5,18,4.449999999999999,0.39,High Value Target
16120,Davenport'S Restaurant,4.5,531,3.0,34.156302,-118.484377,Point Of Interest,Encino,"16120 Ventura Blvd, Encino, CA 91436, USA",$$$,Excellent (4.5+),Medium Volume (500-999),1,4.5,18,4.449999999999999,0.39,High Value Target
17312,Green Cottage Encino,4.2,226,2.0,34.160204,-118.51025,Point Of Interest,Encino,"17312 Ventura Blvd, Encino, CA 91316, USA",$$,Very Good (4.0-4.4),Low Volume (100-499),1,4.2,18,4.449999999999999,0.366,High Value Target
16234,Emilio'S Trattoria,4.1,246,2.0,34.156555,-118.48675,Bar,Encino,"16234 Ventura Blvd, Encino, CA 91436, USA",$$,Very Good (4.0-4.4),Low Volume (100-499),1,4.1,18,4.449999999999999,0.358,High Value Target
